url,written,written_human_readable,origin,shape,shards,chunks,dimension_names,license,name,description,organismId,fbbiId
https://storage.googleapis.com/jax-public-ngff/public/3059.zarr,8193439162,7.6 GiB,https://images.jax.org/webclient/?show=image-9176,"1,3,1,48128,111360","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/4274.zarr,32393469153,30.2 GiB,https://images.jax.org/webclient/?show=image-12821,"1,3,1,96768,230144","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/1436.zarr,3986717327,3.7 GiB,https://images.jax.org/webclient/?show=image-4307,"1,3,1,45312,103680","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/3409.zarr,11991910033,11.2 GiB,https://images.jax.org/webclient/?show=image-10226,"1,3,1,47616,115200","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/33225.zarr,6577280133,6.1 GiB,https://images.jax.org/webclient/?show=image-130973,"1,3,1,44032,107520","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/4644.zarr,6729921989,6.3 GiB,https://images.jax.org/webclient/?show=image-13930,"1,3,1,46080,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/401.zarr,4948519234,4.6 GiB,https://images.jax.org/webclient/?show=image-1202,"1,3,1,43008,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/1967.zarr,12252656884,11.4 GiB,https://images.jax.org/webclient/?show=image-5901,"1,3,1,53248,115200","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/2650.zarr,4525634779,4.2 GiB,https://images.jax.org/webclient/?show=image-7949,"1,3,1,37120,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/32776.zarr,9703354501,9.0 GiB,https://images.jax.org/webclient/?show=image-129624,"1,3,1,50688,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/954.zarr,3373527776,3.1 GiB,https://images.jax.org/webclient/?show=image-2861,"1,3,1,38400,109440","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/2220.zarr,6544592669,6.1 GiB,https://images.jax.org/webclient/?show=image-6659,"1,3,1,53760,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/32326.zarr,7750222094,7.2 GiB,https://images.jax.org/webclient/?show=image-128275,"1,3,1,46080,105600","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/33008.zarr,2953291618,2.8 GiB,https://images.jax.org/webclient/?show=image-130321,"1,3,1,41472,103680","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
